id,country,city,point_entry
4989046,DE,Lefkochori,Entry_17
4989048,PL,Krzysztof,Entry_17
4989050,BG,MT,Entry_4
4989051,IT,Ospitaletto,Entry_42
4989052,GB,Harwich,Entry_17
4989054,NL,OROPOS,Entry_41
4989056,CY,Vrysoulles / Famagusta,Entry_17
4989057,AL,ATHENS-PALLINI,Entry_33
4989058,FR,MOSCHATO,Entry_1
4989060,FR,Ntiountone,Entry_41
4989061,GE,ATHENS NIKAIA,Entry_17
4989064,CY,5,Entry_17
4989065,BG,DIMITRIOS,Entry_4
4989066,NL,TB,Entry_17
4989068,BG,Boris,Entry_17
4989070,US,new york,Entry_17
4989071,KW,FA,Entry_17
4989075,BE,Nea Raidestos,Entry_17
4989077,BD,Atlantis&platia attiki,Entry_4
4989079,US,Sioux Falls,Entry_17
4989083,DE,PALEO FALIRO,Entry_17
4989088,GB,WX,Entry_36
4989092,TR,NEA SMIRNI,Entry_8
4989094,IT,PK,Entry_17
4989096,DE,Thesaloniki Perea,Entry_17
4989099,BD,ETHENAS,Entry_1
4989101,ES,Albert,Entry_17
4989108,SG,Spetses,Entry_17
4989109,ME,05,Entry_2
4989110,SK,Kyiv,Entry_34
4989114,DE,ATHENS (VOULA),Entry_17
4989116,CH,Peristeri,Entry_33
4989123,AL,FERES ALEKSANDRUPULI,Entry_4
4989127,AL,QIPARISI,Entry_17
4989128,KW,FA,Entry_10
4989135,MK,KIKKIDIS,Entry_17
4989139,FR,Sara,Entry_3
4989140,IT,GAVRIILIDIS,Entry_41
4989142,CY,Vrysoulles / Famagusta,Entry_4
4989149,IS,050,Entry_17
4989153,BG,MT,Entry_33
4989156,CY,Vrysoulles / Famagusta,Entry_17
4989159,US,KALAMARIA,Entry_17
4989161,BG,marulis,Entry_17
4989166,MK,KIKKIDIS,Entry_17
4989167,AT,16,Entry_17
4989169,FR,Diellze,Entry_17
4989172,BD,Atlantis&platia attiki,Entry_4
4989176,DE,Stojan,Entry_17
4989182,IS,050,Entry_17
4989183,CI,Hof,Entry_17
4989184,DE,N. Psychiko - Athens,Entry_36
4989185,DE,CHALANDRI,Entry_1
4989187,BG,DIMITRIOS,Entry_36
4989189,PL,C,Entry_17
4989190,FR,AIGUEBLANCHE,Entry_33
4989191,FR,SOM,Entry_17
4989194,US,new york,Entry_17
4989203,BG,MT,Entry_33
4989204,DE,"TIRNAVOS, LARISA",Entry_17
4989206,PL,NSW,Entry_39
4989208,CI,Hof,Entry_17
4989209,DE,St. Ingbert,Entry_17
4989212,AL,VASILAKIS,Entry_1
4989214,FR,Fontenay-aux-Roses,Entry_18
4989217,DE,Lauingen,Entry_4
4989219,PL,85,Entry_17
4989222,NL,OROPOS,Entry_17
4989226,AL,KIKLADES,Entry_17
4989227,GB,Hersonissos,Entry_17
4989231,MY,LDN,Entry_4
4989232,NL,Laganas,Entry_41
4989235,IS,050,Entry_17
4989238,BG,Papadopoulou,Entry_17
4989239,BG,MT,Entry_33
4989246,IS,050,Entry_17
4989248,BG,MT,Entry_4
4989251,IS,050,Entry_17
4989258,US,"Pallini, Attiki",Entry_36
4989265,RS,Novo Milosevo,Entry_4
4989266,NL,Harderwijk,Entry_1
4989267,CZ,Egaleo - Athens,Entry_1
4989270,US,new york,Entry_17
4989274,BG,MT,Entry_33
4989275,EG,METHAINA,Entry_39
4989276,FR,AIX EN PROVENCE,Entry_36
4989282,FR,Jennifer,Entry_17
4989284,US,LOUTRA EDIPSOS,Entry_33
4989287,DE,KORIDALLOS,Entry_17
4989290,KW,FA,Entry_10
4989291,FI,THESSALONIKI - ORAIOKASTRO,Entry_17
4989292,CZ,Egaleo - Athens,Entry_1
4989293,IS,050,Entry_4
4989298,CH,Peristeri,Entry_4
4989304,RO,glyfada,Entry_17
4989313,AL,KUKAQI ATHENS,Entry_4
4989315,TR,ACHARNES,Entry_4
4989317,IS,050,Entry_17
4989319,SN,Athens,Entry_39
4989321,FR,IDF,Entry_17
4989323,US,new york,Entry_17
4989327,GB,Watford,Entry_17
4989329,GN,Athens,Entry_41
4989333,DE,Acharavi,Entry_4
4989336,DE,Wietze,Entry_18
4989340,CH,Peristeri,Entry_33
4989342,PL,C,Entry_17
4989344,FR,IDF,Entry_17
4989352,AL,VASILAKIS,Entry_1
4989353,NL,PERAMA,Entry_36
4989354,IS,050,Entry_17
4989355,BG,Iliyana,Entry_17
4989359,LB,RODOS,Entry_17
4989363,DE,Wadgassen,Entry_3
4989367,IS,7,Entry_1
4989371,GR,BAILESTI,Entry_17
4989374,CZ,Egaleo - Athens,Entry_1
4989376,DE,PALEO FALIRO,Entry_17
4989378,MK,76,Entry_17
4989380,IS,050,Entry_17
4989382,IS,050,Entry_17
4989383,TR,SOUFLI,Entry_39
4989384,IT,AGHIOS STEFANOS,Entry_17
4989385,AM,ATHENS,Entry_4
4989386,TR,ACHARNES,Entry_4
4989387,IL,Ashkelon,Entry_4
4989389,FR,Guilherand-Granges,Entry_17
4989391,AL,Thessalonokh,Entry_4
4989396,DE,Wadgassen,Entry_3
4989398,IT,Porto Viro,Entry_8
4989399,CZ,Egaleo - Athens,Entry_1
4989401,IL,MAROUSI,Entry_17
4989407,DE,Wadgassen,Entry_3
4989409,TR,ACHARNES,Entry_4
4989410,CH,Peristeri,Entry_33
4989419,GB,Lytham St Annes,Entry_8
4989422,DE,Babenhausen,Entry_17
4989423,CH,NEOI EPIVATES,Entry_17
4989425,BG,Boris,Entry_17
4989426,IT,peschiera del garda,Entry_34
4989428,IS,050,Entry_17
4989430,IT,Porto Viro,Entry_8
4989431,IT,patra,Entry_39
4989433,IT,peschiera del garda,Entry_34
4989435,CH,Neochorouda,Entry_17
4989436,CZ,Egaleo - Athens,Entry_1
4989438,EG,SH,Entry_17
4989440,DE,ARXANES -IRAKLION,Entry_17
4989442,PL,Ewelina,Entry_17
4989446,GN,Athens,Entry_41
4989447,SI,Banja Luka,Entry_17
4989448,GB,Ebbw Vale,Entry_4
4989450,AL,VASILAKIS,Entry_1
4989454,RO,CHIAJNA,Entry_17
4989456,US,new york,Entry_4
4989457,CO,V,Entry_17
4989458,FR,IDF,Entry_17
4989461,FR,HOCHFELDEN,Entry_17
4989462,DE,PIREAUS,Entry_17
4989465,CH,Peristeri,Entry_4
4989467,BG,MT,Entry_17
4989469,EG,METHAINA,Entry_4
4989472,IL,Yokneam Hamoshava,Entry_17
4989473,GR,CRETE,Entry_17
4989475,AL,polykastro,Entry_33
4989476,IS,050,Entry_17
4989478,CH,Peristeri,Entry_4
4989483,GB,Ebbw Vale,Entry_4
4989485,IS,050,Entry_17
4989490,FR,Nea Makri,Entry_3
4989492,AL,ASIM-IRAKLIO,Entry_17
4989495,GR,Kassandria,Entry_17
4989498,DE,MEGALI CHORA AGRINIO,Entry_1
4989499,CH,Peristeri,Entry_10
4989502,AL,Karistos,Entry_17
4989503,CH,Peristeri,Entry_17
4989505,DE,BI,Entry_36
4989510,DE,Aaron,Entry_17
4989511,IT,AGHIOS STEFANOS,Entry_17
4989512,NL,NAQ,Entry_39
4989513,CI,Hof,Entry_17
4989515,BG,ATHANASIADIS,Entry_17
4989518,BE,Aspropirgos - Anw Fousa,Entry_17
4989519,FR,Nea Makri,Entry_3
4989520,CH,Peristeri,Entry_4
4989521,TR,NETZMI,Entry_39
4989523,BD,Atlantis&platia attiki,Entry_17
4989527,PL,Ciagowice,Entry_17
4989530,AT,Woergl,Entry_17
4989534,AL,Stiven,Entry_17
4989536,IT,TA,Entry_33
4989538,CH,Ajten,Entry_10
4989539,BD,Atlantis&platia attiki,Entry_17
4989540,IL,CALIMERA,Entry_17
4989545,US,PM,Entry_4
4989546,IT,Gressan,Entry_17
4989547,ES,JOSE ANTONIO,Entry_17
4989548,FR,Allauch,Entry_17
4989550,AL,polykastro,Entry_17
4989551,IS,050,Entry_17
4989553,DE,PALEO FALIRO,Entry_17
4989554,CY,"PTOLAIMAIDA, KOZANI",Entry_41
4989557,BG,MT,Entry_36
4989558,FR,Quimper,Entry_17
4989559,BG,ATHANASIADIS,Entry_17
4989562,MK,IERAPETRA,Entry_1
4989563,FR,BLAYE,Entry_10
4989564,CZ,Podhorany,Entry_36
4989565,GB,Hagley,Entry_17
4989567,FR,Quimper,Entry_17
4989569,IS,050,Entry_4
4989570,DE,Innsbruck,Entry_17
4989571,CI,Kevelaer,Entry_17
4989572,PL,WARSZAWA,Entry_17
4989583,DE,Aaron,Entry_17
4989584,UA,CORFU,Entry_17
4989586,MK,"Ljubovija,Drlace",Entry_36
4989587,DE,Melle,Entry_17
4989589,GB,JUR,Entry_17
4989590,GR,Nea Potidea Kassandra,Entry_41
4989591,CH,Peristeri,Entry_33
4989592,DE,AGIO KONSTANTINOS SAMOS,Entry_8
4989594,IL,MAROUSI,Entry_17
4989595,GB,Lagonisi,Entry_39
4989596,BG,MT,Entry_36
4989597,CZ,Hostomice,Entry_17
4989599,BG,MT,Entry_4
4989602,CY,"PTOLAIMAIDA, KOZANI",Entry_41
4989603,DE,veroia,Entry_17
4989604,DE,PALEO FALIRO,Entry_17
4989605,AL,ATHENS -PALLINI,Entry_17
4989607,ES,Albert,Entry_4
4989614,LU,wellenstein,Entry_36
4989615,GR,SZ,Entry_4
4989616,BG,MT,Entry_36
4989622,AL,MEGARA ATHENS,Entry_17
4989624,PL,Miroslaw,Entry_33
4989625,NL,Laganas,Entry_41
4989627,CN,Thessaloniki,Entry_1
4989633,CI,Hof,Entry_17
4989635,CH,AGIOS IOANNIS RENTIS,Entry_17
4989636,IN,OINOYTA,Entry_17
4989639,CY,"PTOLAIMAIDA, KOZANI",Entry_41
4989642,AL,polykastro,Entry_17
4989644,US,new york,Entry_17
4989646,NL,Harderwijk,Entry_1
4989647,FI,LD,Entry_17
4989652,IS,050,Entry_17
4989653,US,LOUTRA EDIPSOS,Entry_33
4989654,BG,Soufli,Entry_33
4989655,IS,050,Entry_17
4989656,AL,PELOPONISO NAFLIO,Entry_17
4989659,EG,METHAINA,Entry_4
4989662,DE,HER,Entry_4
4989665,IS,050,Entry_17
4989666,NL,Tripoli,Entry_39
4989667,CY,"Athens, Galatsi",Entry_3
4989670,IL,CALIMERA,Entry_17
4989672,NL,Laganas,Entry_41
4989673,AZ,DU,Entry_17
4989675,CZ,Kutna Hora,Entry_41
4989678,EG,METHAINA,Entry_4
4989680,DE,Innsbruck,Entry_17
4989681,FI,NW,Entry_4
4989687,CI,Hof,Entry_17
4989688,CH,Peristeri,Entry_39
4989693,EG,52,Entry_17
4989694,VA,11,Entry_39
4989695,GR,Rethymnon,Entry_17
4989697,DE,Bad Aibling,Entry_3
4989699,PT,56,Entry_17
4989702,CZ,Hostomice,Entry_17
4989705,CI,Hof,Entry_17
4989706,DE,HER,Entry_4
4989708,GR,Kassandria,Entry_36
4989709,GR,Elounda,Entry_41
4989713,IS,050,Entry_17
4989714,FI,LD,Entry_17
4989715,NL,ZOETERMEER,Entry_17
4989717,BD,Atlantis&platia attiki,Entry_17
4989719,NL,TB,Entry_33
4989721,AL,PARAMITHIA-IGUMENICA,Entry_17
4989724,GB,Glyfada Attiki,Entry_4
4989725,CI,Hof,Entry_17
4989726,IS,050,Entry_17
4989727,FR,Cormeilles en parisis,Entry_3
4989732,FI,NW,Entry_4
4989739,IT,9,Entry_8
4989740,DE,Wadgassen,Entry_3
4989743,BG,neo peramus,Entry_17
4989744,GB,Mitilini,Entry_39
4989745,DE,HER,Entry_4
4989746,EG,METHAINA,Entry_4
4989753,DE,michael,Entry_4
4989754,GB,LH,Entry_17
4989756,CZ,Kutna Hora,Entry_41
4989759,CH,Peristeri,Entry_33
4989760,AL,polykastro,Entry_17
4989761,BG,Boris,Entry_17
4989763,FR,Liederschiedt,Entry_17
4989766,NL,OROPOS,Entry_17
4989770,CH,Onex,Entry_4
4989771,NL,TB,Entry_17
4989773,RO,MINODORA,Entry_1
4989776,AL,DFVGXDC,Entry_17
4989780,CH,Peristeri,Entry_39
4989783,DE,Jennifer,Entry_17
4989784,DE,Jennifer,Entry_17
4989788,CY,GNT,Entry_17
4989789,DK,Drosia,Entry_17
4989791,HU,N IONIA,Entry_1
4989792,CH,Peristeri,Entry_17
4989793,BG,ATHANASIADIS,Entry_3
4989798,HR,84,Entry_17
4989800,DE,Bad Aibling,Entry_17
4989802,MK,Elissavet,Entry_17
4989803,EG,METHAINA,Entry_4
4989806,GR,Rodos,Entry_36
4989808,IT,pordenone,Entry_17
4989809,IT,Diber,Entry_1
4989813,DE,Schwabach,Entry_3
4989821,GB,Darlington,Entry_41
4989822,DE,PALEO FALIRO,Entry_17
4989823,CH,Peristeri,Entry_4
4989825,DE,WOR,Entry_17
4989826,CH,Peristeri,Entry_4
4989829,GR,mougins,Entry_17
4989830,GB,Tamworth,Entry_17
4989832,MT,D,Entry_17
4989834,DE,ATEHSN,Entry_4
4989836,GB,Larissa,Entry_17
4989838,TD,62,Entry_33
4989840,GR,Tsoukalades,Entry_17
4989841,CH,MAROUSI,Entry_17
4989843,NL,TB,Entry_17
4989844,IT,BERALDO,Entry_17
4989847,RO,SJ,Entry_4
4989849,FR,bomy,Entry_17
4989852,CI,Hof,Entry_17
4989853,PT,56,Entry_17
4989855,PL,PRZYWORY,Entry_4
4989856,CY,Acharnes,Entry_3
4989858,CY,NEA ERYTRAIA,Entry_1
4989864,RO,MINODORA,Entry_1
4989865,DE,Alexandropolis,Entry_4
4989866,SE,BD,Entry_1
4989867,PL,LARISOS,Entry_17
4989870,GB,Khfissia,Entry_4
4989872,SE,BD,Entry_1
4989874,AL,SULAJ,Entry_17
4989877,SE,Piraeus,Entry_4
4989884,CH,Ajten,Entry_17
4989885,IT,Como,Entry_4
4989886,DE,Kehl,Entry_4
4989889,SG,KERATSINI,Entry_4
4989894,CY,PALINI ATHENS,Entry_17
4989905,IT,Pescara,Entry_4
4989907,CY,Vrysoulles / Famagusta,Entry_17
4989908,FR,Lipsi,Entry_41
4989911,FR,Lipsi,Entry_41
4989912,DE,Schwabach,Entry_3
4989913,HR,KI,Entry_17
4989914,FR,IDF,Entry_17
4989915,RO,IL,Entry_17
4989917,US,Gyyfada Athens,Entry_17
4989918,CH,Onex,Entry_4
4989919,AL,PLISI ARTA,Entry_3
4989921,HR,Vienna,Entry_39
4989925,CH,Peristeri,Entry_4
4989930,TR,TEKIRDAG,Entry_17
4989931,AL,Thessalonikh,Entry_17
4989935,EG,METHAINA,Entry_4
4989938,SE,BD,Entry_1
4989940,DE,PALEO FALIRO,Entry_36
4989941,CI,Halle,Entry_4
4989942,DE,Bad Aibling,Entry_3
4989943,DE,Vexin sur Epte,Entry_17
4989944,DE,BOULA,Entry_17
4989945,DE,VIRONAS,Entry_17
4989949,DE,Alexandropolis,Entry_4
4989951,SG,KERATSINI,Entry_4
4989953,FI,NW,Entry_4
4989954,BG,Kallithea,Entry_17
4989955,US,LOUTRA EDIPSOS,Entry_33
4989956,GR,Elounda,Entry_41
4989957,SE,BD,Entry_1
4989959,BG,Boris,Entry_17
4989960,SI,112,Entry_3
4989961,FR,LE MESNIL LE ROI,Entry_17
4989963,DE,PIPERIDIS,Entry_17
4989975,MK,PIRAEUS,Entry_41
4989977,SE,BD,Entry_1
4989978,CZ,Dolni Lutyne,Entry_17
4989979,CI,Hof,Entry_17
4989980,CI,Hof,Entry_36
4989988,AT,POLYDENDRI-OROPOS,Entry_36
4989990,PT,56,Entry_17
4989994,CH,Ajten,Entry_4
4989995,SE,BD,Entry_1
4989996,US,new york,Entry_17
4989997,FR,IDF,Entry_34
4990002,GB,St Helier JERSEY,Entry_3
4990003,FR,Mennecy,Entry_41
4990009,IT,MARKOPOULO ATTIKI,Entry_39
4990013,CY,Vrysoulles / Famagusta,Entry_17
4990019,DE,kilkis,Entry_17
4990020,HU,Halandri,Entry_3
4990021,SE,BD,Entry_1
4990023,IL,MAROUSI,Entry_17
4990027,LK,Thebes,Entry_4
4990030,IT,CARLETTI,Entry_3
4990038,RO,Amaliada,Entry_17
4990040,DE,ESS,Entry_17
4990042,FR,LA VARENNE,Entry_41
4990043,IS,050,Entry_17
4990044,SE,BD,Entry_1
4990045,AT,Vienna,Entry_17
4990049,BG,MT,Entry_4
4990055,SE,BD,Entry_1
4990057,TR,Tzanidou,Entry_17
4990059,FR,palaio faliro,Entry_17
4990060,FR,Fontaine,Entry_17
4990061,AL,Mertiri,Entry_8
4990062,DE,Wietze,Entry_18
4990063,DE,"TIRNAVOS, LARISA",Entry_17
4990068,DE,Ag. Anargurwn,Entry_17
4990075,DE,Wadgassen,Entry_3
4990076,BG,MT,Entry_4
4990077,SE,BD,Entry_1
4990078,FI,NW,Entry_4
4990080,GR,Skiathos,Entry_4
4990083,AL,Niko,Entry_17
4990084,IS,050,Entry_4
4990085,DE,Deskati,Entry_36
4990089,FR,MONTPELLIER,Entry_17
4990091,TR,CEMILE,Entry_3
4990093,GR,Elounda,Entry_41
4990094,CH,Ajten,Entry_4
4990103,UA,NYK,Entry_17
4990106,SE,BD,Entry_1
4990107,IS,050,Entry_4
4990111,FR,nadege,Entry_15
4990114,DE,26121 Oldenburg,Entry_17
4990116,DE,PALEO FALIRO,Entry_17
4990122,CY,Acharnes,Entry_3
4990124,DE,Aschaffenburg,Entry_17
4990127,AL,polykastro,Entry_17
4990131,IS,050,Entry_17
4990133,BG,MT,Entry_17
4990134,FR,Cormeilles en parisis,Entry_3
4990135,FR,SOM,Entry_17
4990139,CY,Acharnes,Entry_3
4990141,GR,STS,Entry_3
4990142,SE,BD,Entry_1
4990144,CA,02,Entry_3
4990145,NL,KEN,Entry_3
4990146,MT,NAR,Entry_17
4990147,FR,FLORIAN,Entry_17
4990155,CY,Acharnes,Entry_3
4990159,NL,KEN,Entry_3
4990160,SI,177,Entry_17
4990161,SE,BD,Entry_1
4990166,RU,"Mouria, Trikala",Entry_39
4990168,FR,Nea Makri,Entry_41
4990179,SE,BD,Entry_1
4990181,CI,Hof,Entry_17
4990182,RS,TRIKALA,Entry_17
4990185,FR,nadege,Entry_15
4990188,IT,Gaetano,Entry_17
4990189,GR,STS,Entry_3
4990191,IT,CARLETTI,Entry_3
4990192,SE,BD,Entry_1
4990195,FI,NW,Entry_4
4990199,IS,050,Entry_4
4990202,CZ,Hostomice,Entry_17
4990203,CI,Hof,Entry_17
4990204,FR,Sara,Entry_3
4990214,IS,050,Entry_17
4990215,HR,QC,Entry_17
4990216,DE,Saarbruecken,Entry_17
4990219,SE,BD,Entry_1
4990221,MK,"S. Furka, Dojran",Entry_4
4990223,DE,Babenhausen,Entry_17
4990224,GR,Elounda,Entry_41
4990225,GB,Kyzikou 5,Entry_17
4990227,NL,BC,Entry_17
4990228,FR,IDF,Entry_34
4990229,GR,Glifa Ilias,Entry_17
4990231,SI,Kerveli,Entry_17
4990233,AE,Athen,Entry_17
4990236,FR,Weyer,Entry_3
4990237,SE,BD,Entry_1
4990238,PL,LARISOS,Entry_17
4990243,AD,Thessaloniki,Entry_17
4990244,XK,Thessaloniki,Entry_17
4990245,IT,CHANVERRIE,Entry_3
4990246,GB,CHICHESTER,Entry_17
4990248,AL,HANJA,Entry_17
4990250,AL,VASILAKIS,Entry_1
4990258,GB,Evdilos,Entry_33
4990265,IS,050,Entry_17
4990266,AL,kariankavalla,Entry_4
4990269,AL,Athene,Entry_39
4990273,AL,Niko,Entry_17
4990274,IT,CHANVERRIE,Entry_1
4990277,CI,Hof,Entry_17
4990279,IT,Ospitaletto,Entry_1
4990281,GR,Elounda,Entry_41
4990283,BG,ATHANASIADIS,Entry_3
4990284,FR,BLAYE,Entry_10
4990285,DE,26121 Oldenburg,Entry_17
4990289,GB,FOLKESTONE,Entry_17
4990291,GB,N Iraklio,Entry_17
4990293,SE,BD,Entry_1
4990298,IS,050,Entry_17
4990302,BG,Nea Kallikratia,Entry_3
4990306,AL,Athene,Entry_39
4990307,NL,BC,Entry_17
4990310,BG,Boris,Entry_17
4990311,BE,Esther,Entry_3
4990313,HR,XANTHI,Entry_36
4990318,FR,SOM,Entry_17
4990330,AL,Athene,Entry_39
4990333,IT,FYM,Entry_1
4990335,IS,050,Entry_17
4990336,CI,Hof,Entry_17
4990347,CZ,Egaleo - Athens,Entry_43
4990350,AT,Athina,Entry_17
4990351,PH,NUE,Entry_17
4990352,CZ,Podhorany,Entry_39
4990353,BG,N.PETRITSI,Entry_17
4990354,BG,German,Entry_17
4990355,BG,Boris,Entry_17
4990363,AL,Athene,Entry_39
4990364,BG,MT,Entry_4
4990367,GR,Nea Potidea Kassandra,Entry_1
4990372,AL,HANJA,Entry_17
4990373,RU,Aegina,Entry_17
4990376,FR,Sara,Entry_3
4990379,GR,BAILESTI,Entry_17
4990380,DE,Cacani,Entry_17
4990382,CH,Peristeri,Entry_34
4990384,GR,Elounda,Entry_41
4990387,IS,050,Entry_15
4990388,BG,MT,Entry_33
4990389,GB,oldham,Entry_17
4990395,AL,Athene,Entry_39
4990399,LV,9,Entry_41
4990403,IS,050,Entry_17
4990406,AL,HLIOYPOLH,Entry_3
4990407,AL,VASILAKIS,Entry_1
4990409,FI,NW,Entry_4
4990410,IL,Berlin,Entry_36
4990411,PH,NUE,Entry_17
4990414,DE,PALEO FALIRO,Entry_17
4990415,AL,Athene,Entry_39
4990422,UA,VD,Entry_1
4990423,FR,CHAPONNAY,Entry_17
4990426,AL,Koridalo,Entry_17
4990427,BG,YANEK,Entry_17
4990432,TD,62,Entry_33
4990434,AL,Athene,Entry_39
4990435,HU,Nagy,Entry_4
4990437,IS,050,Entry_17
4990439,GB,oldham,Entry_17
4990440,BG,MT,Entry_17
4990444,FR,IDF,Entry_17
4990446,IT,quarto,Entry_17
4990447,GR,Skiathos,Entry_4
4990448,ES,Albert,Entry_17
4990453,BG,SV,Entry_17
4990454,GR,Rethymnon,Entry_17
4990455,BG,Corfu,Entry_33
4990457,BG,Boris,Entry_17
4990462,IS,050,Entry_4
4990467,IT,Como,Entry_4
4990468,IS,050,Entry_17
4990469,AL,Athene,Entry_39
4990473,DE,Samaras,Entry_3
4990476,GR,BAILESTI,Entry_17
4990484,NO,Flateby,Entry_3
4990489,BE,fabienne,Entry_17
4990492,AL,Koridalo,Entry_17
4990493,TH,U,Entry_17
4990506,GR,Glifa Ilias,Entry_17
4990507,FR,TA,Entry_4
4990508,AL,"Athina, Gipseli",Entry_39
4990509,KW,FA,Entry_33
4990510,BG,MT,Entry_36
4990515,GB,Baslow,Entry_1
4990516,DE,Babenhausen,Entry_17
4990520,GE,ATHENS NIKAIA,Entry_17
4990524,IS,050,Entry_17
4990525,GB,Ebbw Vale,Entry_33
4990529,CI,Hof,Entry_17
4990530,DK,Vojens,Entry_3
4990535,NL,Laganas,Entry_41
4990539,NL,Gravenzande,Entry_17
4990541,CL,chios,Entry_17
4990542,ES,Diego,Entry_36
4990543,CL,chios,Entry_17
4990547,IT,GAVRIILIDIS,Entry_41
4990554,FR,Cormeilles en parisis,Entry_3
4990559,CZ,Egaleo - Athens,Entry_1
4990564,GB,oldham,Entry_17
4990565,DK,Vojens,Entry_3
4990567,IS,050,Entry_17
4990568,FR,SOM,Entry_17
4990571,DE,NI,Entry_4
4990572,AO,BAM,Entry_17
4990574,CY,GNT,Entry_17
4990576,BG,LD,Entry_17
4990577,FI,Hollola,Entry_3
4990578,FR,IDF,Entry_17
4990579,FR,Nea Makri,Entry_41
4990581,HU,JM,Entry_2
4990582,ES,WGM,Entry_17
4990583,GB,Ebbw Vale,Entry_39
4990584,AL,VASILAKIS,Entry_1
4990586,HR,KI,Entry_17
4990587,CH,Peristeri,Entry_33
4990593,FI,Hollola,Entry_3
4990594,AL,"ILION, ATHENS",Entry_1
4990596,GB,HOUGHTON REGIS,Entry_3
4990601,IS,050,Entry_17
4990602,FR,IDF,Entry_17
4990604,CZ,Kostoval,Entry_4
4990606,BG,MT,Entry_17
4990607,FR,Fontenay-aux-Roses,Entry_17
4990609,FR,SOM,Entry_17
4990612,FI,Hollola,Entry_3
4990615,IS,050,Entry_17
4990616,US,new york,Entry_4
4990617,GR,BAILESTI,Entry_17
4990623,FI,Hollola,Entry_3
4990626,RO,MITU,Entry_4
4990637,FR,Somia,Entry_17
4990641,PL,LARISOS,Entry_4
4990643,FR,Cormeilles en parisis,Entry_3
4990647,UA,SERRES,Entry_17
4990649,GE,ATHENS NIKAIA,Entry_17
4990651,FR,Weyer,Entry_41
4990652,NL,Harderwijk,Entry_1
4990654,AL,Athie,Entry_3
4990655,CH,Peristeri,Entry_10
4990658,IL,CALIMERA,Entry_17
4990660,CZ,Kostoval,Entry_4
4990661,SE,BD,Entry_1
4990662,RO,BH,Entry_8
4990671,DE,ESS,Entry_39
4990678,CZ,Egaleo - Athens,Entry_43
4990683,CI,Bergshausen,Entry_1
4990684,EE,41,Entry_8
4990685,BG,02,Entry_17
4990687,EG,WN,Entry_41
4990689,CY,Vrysoulles / Famagusta,Entry_17
4990694,LU,MM,Entry_17
4990696,GR,BAILESTI,Entry_17
4990698,CH,Peristeri,Entry_4
4990700,BG,MT,Entry_33
4990701,SE,BD,Entry_1
4990704,CY,GNT,Entry_39
4990706,CZ,Podhorany,Entry_17
4990707,BG,MT,Entry_17
4990708,DE,Erlenbach,Entry_17
4990710,EG,GH,Entry_41
4990711,CL,chios,Entry_17
4990713,RO,BH,Entry_8
4990715,FR,Cormeilles en parisis,Entry_3
4990718,SE,BD,Entry_1
4990719,BG,MT,Entry_17
4990721,CL,chios,Entry_17
4990722,CY,"PTOLAIMAIDA, KOZANI",Entry_17
4990723,DE,Schnackenburg,Entry_17
4990724,CZ,olomouc,Entry_17
4990726,CY,"PTOLAIMAIDA, KOZANI",Entry_4
4990728,RS,Kilkis,Entry_17
4990729,DE,KAVALA,Entry_17
4990731,FR,TA,Entry_17
4990732,CH,Peristeri,Entry_10
4990733,IS,050,Entry_17
4990735,GB,Ebbw Vale,Entry_4
4990742,IT,MO,Entry_17
4990744,BG,Boris,Entry_4
4990757,EG,Ali,Entry_17
4990759,SE,BD,Entry_1
4990765,DE,Schwabach,Entry_41
4990766,DE,Babenhausen,Entry_17
4990767,US,LOUTRA EDIPSOS,Entry_17
4990768,NL,TB,Entry_17
4990771,DE,VASILEIOS,Entry_17
4990772,FR,Fontaine,Entry_17
4990773,BG,QC,Entry_17
4990774,BG,MT,Entry_17
4990775,IL,Nahsholim,Entry_1
4990777,BE,fabienne,Entry_17
4990778,BG,LD,Entry_23
4990783,FI,THESSALONIKI - ORAIOKASTRO,Entry_17
4990787,DE,Kolymbia,Entry_3
4990788,IL,MAROUSI,Entry_17
4990789,DE,Antoniadis,Entry_17
4990790,IL,CALIMERA,Entry_17
4990791,FR,SOM,Entry_17
4990793,DE,Schwabach,Entry_41
4990794,ID,YO,Entry_17
4990800,MK,GIANNITSA,Entry_17
4990802,IS,050,Entry_15
4990804,HU,Siarakas,Entry_17
4990806,DE,BZ,Entry_1
4990809,GB,LH,Entry_17
4990811,IS,050,Entry_4
4990815,NL,ZOETERMEER,Entry_39
4990816,DE,Aholming,Entry_17
4990821,FR,LA FERRIERE,Entry_17
4990822,AE,HERMOUPOLIS,Entry_3
4990829,MT,D,Entry_17
4990833,FR,Cormeilles en parisis,Entry_3
4990834,SE,Voula,Entry_36
4990835,CI,Hofheim,Entry_17
4990838,CZ,Egaleo - Athens,Entry_1
4990839,PL,C,Entry_17
4990843,ME,05,Entry_2
4990845,AL,GRIGORIS,Entry_4
4990846,CH,Peristeri,Entry_17
4990849,IS,050,Entry_17
4990852,DE,Galatades,Entry_17
4990853,IT,CARLETTI,Entry_3
4990854,SE,BD,Entry_1
4990855,FR,Saint herblain,Entry_17
4990856,BG,LD,Entry_17
4990857,IL,MAROUSI,Entry_17
4990863,AL,AB,Entry_4
4990865,EG,WN,Entry_41
4990866,EG,WN,Entry_41
4990868,IT,NSW,Entry_36
